INFO:root:Directory: DirectoryInfo(name='.git', extension=None, is_directory=True, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/')
INFO:root:File: DirectoryInfo(name='3a3ddc7be5365b6e221b078e4b987d513c11e9', extension='', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/objects/6d')
INFO:root:File: DirectoryInfo(name='9c542c967796a65f4e83da4354840668e158e2', extension='', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/objects/6e')
INFO:root:File: DirectoryInfo(name='11b49695d48134ff2b9380cdf63d3af75de1f8', extension='', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/objects/6f')
INFO:root:File: DirectoryInfo(name='7a44aa44984b6cabbff38e25b50acd65a72396', extension='', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/objects/70')
INFO:root:File: DirectoryInfo(name='018ef491df5a3279e02ed5eed3ab3b6f46cb4a', extension='', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/objects/74')
INFO:root:File: DirectoryInfo(name='c80d83008de3dc5b7771553554204e38bc16e9', extension='', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/objects/75')
INFO:root:File: DirectoryInfo(name='55aa0eeac3d3284a9e3a2206a1dfd8e5f20155', extension='', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/objects/76')
INFO:root:File: DirectoryInfo(name='fc2d0e902863183744da29fb61689b7dea0076', extension='', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/objects/76')
INFO:root:File: DirectoryInfo(name='22640e21cdd40ebba6bedc514090b7c3041b58', extension='', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/objects/78')
INFO:root:File: DirectoryInfo(name='706ffee237192f40e5162249238ca17672a201', extension='', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/objects/80')
INFO:root:File: DirectoryInfo(name='3d91225e611f8404337250224367ca37c4a443', extension='', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/objects/84')
INFO:root:File: DirectoryInfo(name='06551cd51ffc35315e61e1ca18464cd004aadf', extension='', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/objects/85')
INFO:root:File: DirectoryInfo(name='361de1498e14d9a1dc936d6caf52b6bb676930', extension='', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/objects/85')
INFO:root:File: DirectoryInfo(name='6a51588307ed5492706457237a78b6e530f48f', extension='', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/objects/85')
INFO:root:File: DirectoryInfo(name='ece775d7a534560ef7e95b5580ee2a5016dde1', extension='', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/objects/87')
INFO:root:File: DirectoryInfo(name='a84bbaf877c30a650d903400700287fadf8055', extension='', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/objects/8a')
INFO:root:File: DirectoryInfo(name='264a99789c5bcff2185389b9e284ae65f9800f', extension='', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/objects/8b')
INFO:root:File: DirectoryInfo(name='243a001f76d7fa917dab48ec4f14c1f4329c35', extension='', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/objects/8e')
INFO:root:File: DirectoryInfo(name='6864a9083643edcaabe7490bb7410b2f362d55', extension='', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/objects/8e')
INFO:root:File: DirectoryInfo(name='5913dadf1d990e1bcb0e86c8a3df1059ed98e4', extension='', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/objects/8f')
INFO:root:File: DirectoryInfo(name='f0bf15fde9a5f7686b3b5012d4ea94464732bf', extension='', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/objects/95')
INFO:root:File: DirectoryInfo(name='85eace0e5a6a67b3377a746e3ba41795bf974c', extension='', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/objects/99')
INFO:root:File: DirectoryInfo(name='517382cc8d3bace5f8098079f4bf77af6008e7', extension='', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/objects/9a')
INFO:root:File: DirectoryInfo(name='299bc98a0e94a312577aa3d838dd28bccd4c76', extension='', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/objects/9b')
INFO:root:File: DirectoryInfo(name='a218ef198ac68d0d3ca43381c95201e7f94438', extension='', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/objects/9b')
INFO:root:File: DirectoryInfo(name='8c3eed0f36de22d6e78b606e732fd878328628', extension='', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/objects/9d')
INFO:root:File: DirectoryInfo(name='8de72b8dc215e9118951ab908d9a29008d402a', extension='', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/objects/9f')
INFO:root:File: DirectoryInfo(name='e54b956dbc27826d01453b699e5ab958d6c2dc', extension='', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/objects/a0')
INFO:root:File: DirectoryInfo(name='bc808ed86a9f9fac59106449f9debdf41014ed', extension='', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/objects/a3')
INFO:root:File: DirectoryInfo(name='77b859dfa521e5baf74cfdeb0cdd48aeca9a09', extension='', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/objects/a4')
INFO:root:File: DirectoryInfo(name='039ec1470adcb96857507b564a1bbb39332f3e', extension='', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/objects/a6')
INFO:root:File: DirectoryInfo(name='aea162e33572ac7bd32817a93f21acc9b0097d', extension='', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/objects/a6')
INFO:root:File: DirectoryInfo(name='2d3d34dc19bcbcfe7397473de3205c43b4ea08', extension='', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/objects/a9')
INFO:root:File: DirectoryInfo(name='71e64231b0861f3773013c6aa90a57541881c7', extension='', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/objects/a9')
INFO:root:File: DirectoryInfo(name='0933fe24048f046e8fc5df95904ecb3e4a34a2', extension='', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/objects/b2')
INFO:root:File: DirectoryInfo(name='50b5bc2a584834c374b98e4770cfb26d1d34fa', extension='', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/objects/b2')
INFO:root:File: DirectoryInfo(name='e7ca644b0ff6c8101c340d59305701887fa654', extension='', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/objects/b4')
INFO:root:File: DirectoryInfo(name='d80215638c74be2b9478e6bdd73a5678a532da', extension='', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/objects/b5')
INFO:root:File: DirectoryInfo(name='dd38ea8882c1a6be27d45fa7bfc63d3862dc32', extension='', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/objects/b8')
INFO:root:File: DirectoryInfo(name='5e1755605a1eb4136b9e191197e23212a5d117', extension='', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/objects/ba')
INFO:root:File: DirectoryInfo(name='8ce17e7c415cbe2e2b8367640b45407900b4ff', extension='', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/objects/ba')
INFO:root:File: DirectoryInfo(name='e159095cfcb56b98c614e91e87955c6d6fb244', extension='', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/objects/bc')
INFO:root:File: DirectoryInfo(name='1d1ad0d65cfd0850e8e16787854004cdde52e1', extension='', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/objects/c4')
INFO:root:File: DirectoryInfo(name='dadf26ffb34bec70525a283233edc74086edc6', extension='', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/objects/c6')
INFO:root:File: DirectoryInfo(name='8e1a561ac69294ed132d56413730ae8b65efb5', extension='', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/objects/c9')
INFO:root:File: DirectoryInfo(name='c820de6f2e4ba2b9a6cb6af50c7359621f60c4', extension='', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/objects/c9')
INFO:root:File: DirectoryInfo(name='c2dd09e9d914375dc933652743c65b0819f3ef', extension='', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/objects/ca')
INFO:root:File: DirectoryInfo(name='619dcd797a56bb57ef2470bb935e39fddada18', extension='', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/objects/cb')
INFO:root:File: DirectoryInfo(name='593ae430fd0bb3a9e17461e92d6c28b0080792', extension='', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/objects/cd')
INFO:root:File: DirectoryInfo(name='b3ae273df46a8e48bc90f732ed4d4ed6ae11d2', extension='', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/objects/d0')
INFO:root:File: DirectoryInfo(name='3d7091a503019812dcba4183fcd6ee827d5d1b', extension='', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/objects/d4')
INFO:root:File: DirectoryInfo(name='752aa9181d6399a971349ae779472f79564cc1', extension='', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/objects/d4')
INFO:root:File: DirectoryInfo(name='89ea0a9a410248abf630f71c998c065925e66e', extension='', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/objects/d4')
INFO:root:File: DirectoryInfo(name='8e25fa8ce9246c44ae135391a5076e29e07cac', extension='', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/objects/d4')
INFO:root:File: DirectoryInfo(name='cd4ef2e5ee984af622f10cd7a21791d4203c21', extension='', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/objects/d5')
INFO:root:File: DirectoryInfo(name='8084ab4d597f7020b53f8d32570f0384ae509c', extension='', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/objects/d6')
INFO:root:File: DirectoryInfo(name='43ee6f1fa504e3c8e8e7e9248528a17400c833', extension='', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/objects/d7')
INFO:root:File: DirectoryInfo(name='5109d92b5efd8e3d2f3bc25701816a631bc496', extension='', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/objects/df')
INFO:root:File: DirectoryInfo(name='9faf220d1c8a48dac2fbbe32b86487393faa7b', extension='', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/objects/e0')
INFO:root:File: DirectoryInfo(name='107708d3783655034dbccb264e9c30ef87c561', extension='', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/objects/e2')
INFO:root:File: DirectoryInfo(name='44daed412947f78cbfd4b8a9c56796b5a84022', extension='', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/objects/e6')
INFO:root:File: DirectoryInfo(name='58af96997f7df6d7fc7637a998ce60029dbd78', extension='', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/objects/e7')
INFO:root:File: DirectoryInfo(name='890c8dacc97a0e796c0ed0560ea98f3e29824e', extension='', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/objects/e8')
INFO:root:File: DirectoryInfo(name='85bb4f9106cc9513f8857c0b95a26a94a88a58', extension='', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/objects/e9')
INFO:root:File: DirectoryInfo(name='cf6a994007219b8ad5a3ca5be90fa1d6406852', extension='', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/objects/ed')
INFO:root:File: DirectoryInfo(name='79237080cd56a08a742411b7fd646e86f4948a', extension='', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/objects/f4')
INFO:root:File: DirectoryInfo(name='e30cd21040086c516ff6cd53b1607aca5b95e8', extension='', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/objects/f5')
INFO:root:File: DirectoryInfo(name='d9b87b2079fc28acc8053602bae1935431c1de', extension='', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/objects/fa')
INFO:root:File: DirectoryInfo(name='9dca64a5c3edaff71844b0f54c330912b5f0be', extension='', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/objects/fc')
INFO:root:File: DirectoryInfo(name='3ba8f7554cbd40623804fd4495a6ee6622991f', extension='', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/objects/ff')
INFO:root:File: DirectoryInfo(name='ec7527d6b640532b91faf4ef0b61de187c564a', extension='', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/objects/ff')
INFO:root:File: DirectoryInfo(name='pack-970487706ca8624aad7bc80fc45dcab116765833', extension='.idx', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/objects/pack')
INFO:root:File: DirectoryInfo(name='pack-970487706ca8624aad7bc80fc45dcab116765833', extension='.pack', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/objects/pack')
INFO:root:Directory: DirectoryInfo(name='heads', extension=None, is_directory=True, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/refs')
INFO:root:Directory: DirectoryInfo(name='remotes', extension=None, is_directory=True, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/refs')
INFO:root:Directory: DirectoryInfo(name='tags', extension=None, is_directory=True, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/refs')
INFO:root:File: DirectoryInfo(name='HW12', extension='', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/refs/heads')
INFO:root:File: DirectoryInfo(name='HW_1', extension='', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/refs/heads')
INFO:root:File: DirectoryInfo(name='HW_10', extension='', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/refs/heads')
INFO:root:File: DirectoryInfo(name='HW_11', extension='', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/refs/heads')
INFO:root:File: DirectoryInfo(name='HW_13', extension='', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/refs/heads')
INFO:root:File: DirectoryInfo(name='HW_14', extension='', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/refs/heads')
INFO:root:File: DirectoryInfo(name='HW_2', extension='', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/refs/heads')
INFO:root:File: DirectoryInfo(name='HW_3', extension='', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/refs/heads')
INFO:root:File: DirectoryInfo(name='HW_4', extension='', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/refs/heads')
INFO:root:File: DirectoryInfo(name='HW_5', extension='', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/refs/heads')
INFO:root:File: DirectoryInfo(name='HW_6', extension='', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/refs/heads')
INFO:root:File: DirectoryInfo(name='HW_7', extension='', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/refs/heads')
INFO:root:File: DirectoryInfo(name='HW_8', extension='', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/refs/heads')
INFO:root:File: DirectoryInfo(name='HW_9', extension='', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/refs/heads')
INFO:root:File: DirectoryInfo(name='main', extension='', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/refs/heads')
INFO:root:Directory: DirectoryInfo(name='origin', extension=None, is_directory=True, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/refs/remotes')
INFO:root:File: DirectoryInfo(name='HEAD', extension='', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/refs/remotes/origin')
INFO:root:File: DirectoryInfo(name='HW12', extension='', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/refs/remotes/origin')
INFO:root:File: DirectoryInfo(name='HW_1', extension='', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/refs/remotes/origin')
INFO:root:File: DirectoryInfo(name='HW_10', extension='', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/refs/remotes/origin')
INFO:root:File: DirectoryInfo(name='HW_11', extension='', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/refs/remotes/origin')
INFO:root:File: DirectoryInfo(name='HW_13', extension='', is_directory=False, parent='/Users/antonkonycev/Library/Containers/Mail.Ru.DiskO.as/Data/Disk-O.as.mounts/banderas91@mail.ru-mailru/Geek/HW_Python/python_HW/.git/refs/remotes/origin')
